"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 17, 1995","232.75","232.75","233.25","232.25","19.51K","-0.21%"
"Feb 16, 1995","233.25","233.75","233.75","233.00","16.91K","-0.43%"
"Feb 15, 1995","234.25","234.50","234.75","233.25","15.47K","-0.21%"
"Feb 14, 1995","234.75","233.75","235.00","233.50","19.69K","0.32%"
"Feb 13, 1995","234.00","234.25","234.50","233.50","14.11K","-0.21%"
"Feb 10, 1995","234.50","234.50","235.50","233.50","14.35K","0.32%"
"Feb 09, 1995","233.75","232.50","234.00","231.50","18.02K","0.00%"
"Feb 08, 1995","233.75","233.50","234.00","233.00","16.93K","0.00%"
"Feb 07, 1995","233.75","234.75","235.50","233.50","25.12K","-0.85%"
"Feb 06, 1995","235.75","232.75","236.50","232.25","31.00K","1.40%"
"Feb 03, 1995","232.50","232.00","233.00","232.00","14.14K","0.32%"
"Feb 02, 1995","231.75","230.50","232.25","230.50","16.43K","0.32%"
"Feb 01, 1995","231.00","229.50","231.50","229.25","19.91K","0.65%"
"Jan 31, 1995","229.50","229.25","230.50","229.00","18.31K","0.00%"
"Jan 30, 1995","229.50","231.50","231.50","228.75","48.48K","-1.18%"
"Jan 27, 1995","232.25","232.50","233.00","232.00","15.04K","-0.32%"
"Jan 26, 1995","233.00","233.00","234.00","232.50","14.12K","-0.11%"
"Jan 25, 1995","233.25","233.50","233.50","232.75","12.29K","0.00%"
"Jan 24, 1995","233.25","233.25","233.75","232.50","13.49K","0.11%"
"Jan 23, 1995","233.00","232.75","233.00","231.50","22.36K","-0.21%"
"Jan 20, 1995","233.50","234.25","235.00","232.75","17.11K","-0.32%"
"Jan 19, 1995","234.25","234.25","234.75","233.50","16.34K","-0.21%"
"Jan 18, 1995","234.75","235.50","235.50","234.25","15.43K","-0.32%"
"Jan 17, 1995","235.50","235.00","236.50","234.50","22.69K","0.43%"
"Jan 16, 1995","234.50","233.50","235.00","232.50","17.78K","0.21%"
"Jan 13, 1995","234.00","234.50","235.00","233.00","24.55K","-0.11%"
"Jan 12, 1995","234.25","235.00","236.75","234.25","47.09K","0.75%"
"Jan 11, 1995","232.50","232.75","232.75","232.00","15.85K","0.11%"
"Jan 10, 1995","232.25","231.75","232.50","231.50","18.54K","-0.21%"
"Jan 09, 1995","232.75","231.75","233.25","230.75","25.65K","0.43%"
"Jan 06, 1995","231.75","231.75","232.00","230.25","18.49K","0.43%"
"Jan 05, 1995","230.75","230.00","231.00","229.50","21.83K","0.87%"
"Jan 04, 1995","228.75","228.50","229.50","227.75","19.85K","0.11%"
"Jan 03, 1995","228.50","231.00","231.00","228.00","37.37K","-1.08%"
"Dec 30, 1994","231.00","231.75","231.75","230.75","14.53K","-0.22%"
"Dec 29, 1994","231.50","232.50","233.00","231.25","23.09K","-0.75%"
"Dec 28, 1994","233.25","232.75","234.00","232.50","34.11K","0.32%"
"Dec 27, 1994","232.50","231.50","235.00","231.50","50.95K","0.54%"
"Dec 23, 1994","231.25","229.50","231.50","229.50","16.73K","0.76%"
"Dec 22, 1994","229.50","229.00","230.75","229.00","18.33K","0.00%"
"Dec 21, 1994","229.50","230.00","231.25","229.25","30.82K","4.79%"
"Dec 20, 1994","219.00","215.75","219.25","215.25","4.25K","1.39%"
"Dec 19, 1994","216.00","218.25","219.00","215.75","1.69K","-1.03%"
"Dec 16, 1994","218.25","217.25","218.50","217.00","0.96K","0.81%"
"Dec 15, 1994","216.50","216.50","217.00","216.00","0.80K","0.00%"
"Dec 14, 1994","216.50","218.50","218.50","216.25","1.22K","-1.25%"
"Dec 13, 1994","219.25","219.75","220.00","219.00","1.42K","-0.23%"
"Dec 12, 1994","219.75","219.75","220.00","219.00","0.86K","0.46%"
"Dec 09, 1994","218.75","218.50","219.00","216.50","1.59K","0.81%"
"Dec 08, 1994","217.00","215.25","217.50","215.25","2.17K","0.46%"
"Dec 07, 1994","216.00","213.75","217.75","213.75","5.36K","0.70%"
"Dec 06, 1994","214.50","216.75","216.75","214.00","10.73K","-1.49%"
"Dec 05, 1994","217.75","215.75","218.25","215.25","3.12K","1.04%"
"Dec 02, 1994","215.50","216.25","217.00","214.75","7.04K","0.70%"
"Dec 01, 1994","214.00","213.25","216.50","213.25","14.08K","0.47%"
"Nov 30, 1994","213.00","212.00","213.25","211.50","19.23K","0.71%"
"Nov 29, 1994","211.50","212.25","212.75","211.25","45.07K","-0.35%"
"Nov 28, 1994","212.25","212.50","213.75","212.00","32.37K","0.00%"
"Nov 25, 1994","212.25","212.25","213.25","212.25","13.44K","0.24%"
"Nov 23, 1994","211.75","215.00","215.00","210.50","36.57K","-1.51%"
"Nov 22, 1994","215.00","216.00","216.75","214.75","33.32K","-0.58%"
"Nov 21, 1994","216.25","217.00","217.00","216.00","22.84K","-0.46%"
"Nov 18, 1994","217.25","217.75","218.25","217.00","21.49K","-0.23%"
"Nov 17, 1994","217.75","217.75","218.00","216.50","17.49K","0.46%"
"Nov 16, 1994","216.75","216.75","217.75","216.25","23.30K","0.00%"
"Nov 15, 1994","216.75","216.75","218.75","216.50","25.73K","-0.12%"
"Nov 14, 1994","217.00","217.00","217.25","216.50","16.26K","-0.23%"
"Nov 11, 1994","217.50","220.00","220.00","217.00","21.23K","-1.02%"
"Nov 10, 1994","219.75","219.00","222.00","218.50","40.65K","0.34%"
"Nov 09, 1994","219.00","217.00","219.25","215.00","29.02K","0.92%"
"Nov 08, 1994","217.00","216.75","217.50","216.50","17.86K","0.23%"
"Nov 07, 1994","216.50","216.00","217.00","215.50","20.21K","0.35%"
"Nov 04, 1994","215.75","215.75","216.25","215.25","17.02K","0.23%"
"Nov 03, 1994","215.25","216.00","216.00","215.00","14.84K","-0.23%"
"Nov 02, 1994","215.75","215.75","217.00","215.50","21.03K","0.00%"
"Nov 01, 1994","215.75","215.75","216.50","215.25","17.23K","0.00%"
"Oct 31, 1994","215.75","216.25","216.50","215.50","18.67K","-0.46%"
"Oct 28, 1994","216.75","217.50","217.50","216.50","20.36K","-0.57%"
"Oct 27, 1994","218.00","215.50","219.50","215.50","34.89K","1.28%"
"Oct 26, 1994","215.25","215.00","216.00","214.75","14.92K","-0.12%"
"Oct 25, 1994","215.50","216.75","217.50","215.00","17.74K","-0.81%"
"Oct 24, 1994","217.25","214.00","217.75","213.50","31.51K","1.16%"
"Oct 21, 1994","214.75","217.25","217.75","214.50","24.45K","-1.26%"
"Oct 20, 1994","217.50","214.25","218.25","214.25","27.20K","1.40%"
"Oct 19, 1994","214.50","214.50","214.75","214.00","15.56K","-0.23%"
"Oct 18, 1994","215.00","216.00","216.50","214.75","20.60K","-0.69%"
"Oct 17, 1994","216.50","217.25","218.50","216.25","19.42K","-0.46%"
"Oct 14, 1994","217.50","215.75","220.00","215.75","36.31K","0.93%"
"Oct 13, 1994","215.50","215.50","215.75","214.50","14.47K","0.23%"
"Oct 12, 1994","215.00","213.50","216.00","213.50","22.26K","0.58%"
"Oct 11, 1994","213.75","213.75","214.75","213.50","16.60K","0.00%"
"Oct 10, 1994","213.75","214.00","214.00","213.25","16.84K","-0.23%"
"Oct 07, 1994","214.25","216.00","216.25","214.00","20.11K","-0.70%"
"Oct 06, 1994","215.75","215.00","216.00","214.25","27.09K","-0.92%"
"Oct 05, 1994","217.75","216.50","218.75","216.50","19.30K","0.11%"
"Oct 04, 1994","217.50","217.50","217.50","215.50","16.52K","0.00%"
"Oct 03, 1994","217.50","215.00","219.00","215.00","22.15K","0.81%"
"Sep 30, 1994","215.75","215.00","217.00","214.50","19.69K","0.47%"
"Sep 29, 1994","214.75","214.50","215.00","214.00","14.36K","0.00%"
"Sep 28, 1994","214.75","215.25","215.50","214.50","19.15K","-0.46%"
"Sep 27, 1994","215.75","216.25","216.50","215.50","16.56K","-0.46%"
"Sep 26, 1994","216.75","217.00","217.25","216.25","14.26K","-0.12%"
"Sep 23, 1994","217.00","217.50","217.75","216.50","9.54K","-0.12%"
"Sep 22, 1994","217.25","218.75","218.75","216.75","14.00K","3.21%"
"Sep 21, 1994","210.50","218.25","219.50","210.00","6.68K","-3.33%"
"Sep 20, 1994","217.75","217.00","218.25","216.25","2.20K","0.69%"
"Sep 19, 1994","216.25","216.00","216.50","215.25","1.62K","-0.23%"
"Sep 16, 1994","216.75","218.00","218.00","214.75","1.98K","-0.23%"
"Sep 15, 1994","217.25","220.50","220.50","216.75","4.10K","-1.81%"
"Sep 14, 1994","221.25","223.00","223.00","221.00","2.46K","-1.23%"
"Sep 13, 1994","224.00","224.50","224.50","223.00","3.68K","-0.22%"
"Sep 12, 1994","224.50","222.00","225.00","221.25","2.79K","0.67%"
"Sep 09, 1994","223.00","224.00","224.25","222.50","3.56K","-0.78%"
"Sep 08, 1994","224.75","226.00","226.25","224.25","3.01K","-0.77%"
"Sep 07, 1994","226.50","225.50","227.00","225.00","3.22K","0.00%"
"Sep 06, 1994","226.50","223.50","227.50","222.00","4.19K","1.68%"
"Sep 02, 1994","222.75","222.00","223.00","221.75","4.49K","0.45%"
"Sep 01, 1994","221.75","222.00","222.00","219.75","6.47K","0.45%"
"Aug 31, 1994","220.75","219.50","221.00","219.50","9.60K","1.03%"
"Aug 30, 1994","218.50","220.00","220.25","218.25","15.88K","-0.23%"
"Aug 29, 1994","219.00","219.50","219.75","218.75","9.81K","-0.68%"
"Aug 26, 1994","220.50","221.25","221.50","220.25","7.74K","-0.56%"
"Aug 25, 1994","221.75","223.00","223.00","221.50","6.43K","-0.78%"
"Aug 24, 1994","223.50","220.75","224.00","220.00","10.32K","1.13%"
"Aug 23, 1994","221.00","222.25","222.50","219.00","11.34K","-0.23%"
"Aug 22, 1994","221.50","221.25","222.25","220.25","6.97K","0.23%"
"Aug 19, 1994","221.00","221.00","221.50","220.25","5.86K","0.34%"
"Aug 18, 1994","220.25","220.75","221.50","220.00","6.92K","-0.23%"
"Aug 17, 1994","220.75","218.50","221.00","218.50","7.25K","0.80%"
"Aug 16, 1994","219.00","217.75","219.25","217.75","6.42K","0.69%"
"Aug 15, 1994","217.50","217.00","217.50","216.25","6.57K","0.00%"
"Aug 12, 1994","217.50","219.00","219.00","217.25","5.97K","-0.68%"
"Aug 11, 1994","219.00","219.50","220.75","218.25","9.12K","-0.11%"
"Aug 10, 1994","219.25","218.00","219.50","217.50","8.11K","0.46%"
"Aug 09, 1994","218.25","220.00","220.00","217.75","6.29K","-0.68%"
"Aug 08, 1994","219.75","216.25","222.50","215.50","10.67K","1.15%"
"Aug 05, 1994","217.25","214.75","217.50","214.50","9.59K","1.05%"
"Aug 04, 1994","215.00","214.75","215.25","214.00","8.02K","-0.12%"
"Aug 03, 1994","215.25","215.75","216.50","215.00","8.56K","-1.15%"
"Aug 02, 1994","217.75","217.25","219.00","216.50","7.20K","0.00%"
"Aug 01, 1994","217.75","217.50","218.50","214.75","8.02K","-0.46%"
"Jul 29, 1994","218.75","217.00","219.00","217.00","6.92K","1.27%"
"Jul 28, 1994","216.00","217.00","217.25","214.75","8.46K","-0.58%"
"Jul 27, 1994","217.25","219.50","220.50","217.00","8.39K","-0.80%"
"Jul 26, 1994","219.00","218.00","219.25","217.25","9.81K","0.92%"
"Jul 25, 1994","217.00","215.25","217.50","215.25","5.56K","0.81%"
"Jul 22, 1994","215.25","217.00","217.25","215.00","8.77K","0.12%"
"Jul 21, 1994","215.00","217.00","217.00","214.75","13.62K","-1.49%"
"Jul 20, 1994","218.25","220.75","221.75","218.00","18.41K","-7.32%"
"Jul 19, 1994","235.50","237.50","238.00","235.00","5.91K","-1.36%"
"Jul 18, 1994","238.75","238.50","239.50","237.00","2.88K","0.84%"
"Jul 15, 1994","236.75","236.00","239.00","235.50","2.42K","0.42%"
"Jul 14, 1994","235.75","236.25","237.75","234.75","1.53K","0.00%"
"Jul 13, 1994","235.75","233.75","236.00","233.75","2.63K","1.40%"
"Jul 12, 1994","232.50","237.50","237.75","232.00","4.61K","-2.72%"
"Jul 11, 1994","239.00","242.00","242.00","238.25","4.10K","-1.04%"
"Jul 08, 1994","241.50","243.00","243.00","240.00","3.81K","0.63%"
"Jul 07, 1994","240.00","237.75","240.75","237.25","6.30K","0.73%"
"Jul 06, 1994","238.25","240.00","241.00","237.75","6.36K","0.53%"
"Jul 05, 1994","237.00","241.00","243.00","236.50","6.82K","-4.44%"
"Jul 01, 1994","248.00","247.00","248.25","243.25","8.52K","-0.50%"
"Jun 30, 1994","249.25","247.00","250.00","246.25","16.49K","1.22%"
"Jun 29, 1994","246.25","253.00","253.00","246.00","35.68K","-4.55%"
"Jun 28, 1994","258.00","252.00","259.25","251.50","24.34K","3.82%"
"Jun 27, 1994","248.50","255.00","255.00","245.00","23.77K","-2.74%"
"Jun 24, 1994","255.50","257.25","257.75","255.00","15.32K","-0.68%"
"Jun 23, 1994","257.25","259.00","260.00","256.00","15.92K","-0.68%"
"Jun 22, 1994","259.00","264.50","265.50","258.50","21.07K","-2.36%"
"Jun 21, 1994","265.25","267.00","268.00","261.75","22.57K","-2.21%"
"Jun 20, 1994","271.25","274.00","276.00","271.25","14.51K","-4.24%"
"Jun 17, 1994","283.25","284.00","285.75","282.75","20.00K","0.53%"
"Jun 16, 1994","281.75","284.00","284.00","278.00","17.23K","0.63%"
"Jun 15, 1994","280.00","282.00","284.00","280.00","22.46K","1.73%"
"Jun 14, 1994","275.25","275.00","276.00","272.50","14.23K","0.18%"
"Jun 13, 1994","274.75","271.50","277.00","269.00","16.15K","0.55%"
"Jun 10, 1994","273.25","273.00","275.00","272.50","15.44K","0.74%"
"Jun 09, 1994","271.25","272.25","274.75","270.75","10.97K","-0.09%"
"Jun 08, 1994","271.50","268.00","273.00","266.75","14.09K","1.31%"
"Jun 07, 1994","268.00","266.00","269.50","264.00","19.72K","0.94%"
"Jun 06, 1994","265.50","268.75","268.75","261.50","24.48K","-2.93%"
"Jun 03, 1994","273.50","279.00","279.00","272.00","19.33K","-2.67%"
"Jun 02, 1994","281.00","275.00","281.50","275.00","24.75K","0.00%"
"Jun 01, 1994","281.00","275.00","285.00","274.50","38.21K","0.81%"
"May 31, 1994","278.75","278.75","278.75","275.50","31.18K","4.50%"
"May 27, 1994","266.75","266.00","267.50","264.25","13.84K","0.85%"
"May 26, 1994","264.50","266.00","266.25","261.25","25.81K","-0.84%"
"May 25, 1994","266.75","267.00","270.50","263.50","32.34K","-0.19%"
"May 24, 1994","267.25","268.00","270.00","266.25","31.72K","-2.91%"
"May 23, 1994","275.25","274.00","278.00","271.00","37.69K","5.26%"
"May 20, 1994","261.50","266.50","267.00","261.00","-","0.00%"
"May 19, 1994","261.50","266.50","267.00","261.00","3.48K","-1.78%"
"May 18, 1994","266.25","267.25","273.50","266.00","2.25K","0.00%"
"May 17, 1994","266.25","265.00","266.25","264.75","1.04K","-0.09%"
"May 16, 1994","266.50","262.50","267.50","262.50","1.06K","2.40%"
"May 13, 1994","260.25","259.25","260.50","259.00","1.31K","0.00%"
"May 12, 1994","260.25","258.25","261.00","258.25","1.75K","0.97%"
"May 11, 1994","257.75","256.25","258.50","255.50","1.12K","0.39%"
"May 10, 1994","256.75","258.00","258.50","256.50","2.01K","0.20%"
"May 09, 1994","256.25","258.00","258.25","255.25","4.75K","-1.06%"
"May 06, 1994","259.00","257.00","261.50","257.00","2.36K","0.97%"
"May 05, 1994","256.50","265.50","265.75","256.00","4.60K","-3.02%"
"May 04, 1994","264.50","260.75","265.00","258.00","7.04K","1.05%"
"May 03, 1994","261.75","267.75","267.75","260.75","8.53K","-2.79%"
"May 02, 1994","269.25","269.50","270.50","268.00","12.65K","0.09%"
"Apr 29, 1994","269.00","265.00","269.50","263.25","19.72K","2.09%"
"Apr 28, 1994","263.50","261.00","264.50","261.00","42.07K","1.15%"
"Apr 26, 1994","260.50","259.00","261.00","257.50","24.82K","0.77%"
"Apr 25, 1994","258.50","257.75","259.00","255.00","23.18K","-0.19%"
"Apr 22, 1994","259.00","262.00","262.75","258.75","15.55K","-1.05%"
"Apr 21, 1994","261.75","261.00","262.00","260.25","11.54K","0.48%"
"Apr 20, 1994","260.50","260.50","261.50","259.50","13.16K","0.29%"
"Apr 19, 1994","259.75","261.50","262.50","257.75","14.66K","-0.76%"
"Apr 18, 1994","261.75","264.00","264.75","260.75","16.87K","-1.23%"
"Apr 15, 1994","265.00","264.75","266.75","263.00","17.48K","0.00%"
"Apr 14, 1994","265.00","269.75","270.00","264.75","26.71K","-1.94%"
"Apr 13, 1994","270.25","272.00","273.25","270.00","17.57K","0.19%"
"Apr 12, 1994","269.75","269.00","270.00","266.75","24.03K","0.56%"
"Apr 11, 1994","268.25","272.75","273.50","268.00","27.50K","-2.10%"
"Apr 08, 1994","274.00","274.50","275.00","273.00","15.03K","-0.36%"
"Apr 07, 1994","275.00","278.00","278.75","274.25","19.25K","-0.99%"
"Apr 06, 1994","277.75","276.50","278.00","274.75","20.81K","0.45%"
"Apr 05, 1994","276.50","272.75","277.00","272.75","20.96K","1.65%"
"Apr 04, 1994","272.00","277.00","277.00","271.25","38.15K","-1.00%"
"Mar 31, 1994","274.75","283.75","283.75","272.50","-","-3.26%"
"Mar 30, 1994","284.00","284.50","284.75","283.25","14.11K","-0.35%"
"Mar 29, 1994","285.00","286.00","286.25","284.50","14.47K","-0.52%"
"Mar 28, 1994","286.50","284.25","287.00","282.75","18.33K","1.15%"
"Mar 25, 1994","283.25","285.00","285.50","282.75","14.82K","-0.79%"
"Mar 24, 1994","285.50","285.25","286.00","284.00","15.99K","0.53%"
"Mar 23, 1994","284.00","283.00","285.25","281.25","19.18K","0.44%"
"Mar 22, 1994","282.75","285.00","285.75","282.50","20.44K","1.16%"
"Mar 21, 1994","279.50","281.00","281.25","279.00","2.07K","-0.53%"
"Mar 18, 1994","281.00","279.25","283.00","278.75","1.76K","0.45%"
"Mar 17, 1994","279.75","280.50","280.50","279.25","1.60K","0.00%"
"Mar 16, 1994","279.75","276.50","281.25","276.50","1.89K","0.90%"
"Mar 15, 1994","277.25","280.00","280.00","277.00","2.61K","-1.07%"
"Mar 14, 1994","280.25","276.50","280.50","276.00","2.59K","1.91%"
"Mar 11, 1994","275.00","274.00","275.50","273.50","2.51K","0.18%"
"Mar 10, 1994","274.50","275.75","277.00","274.00","2.70K","-0.63%"
"Mar 09, 1994","276.25","275.00","276.75","272.75","3.50K","0.18%"
"Mar 08, 1994","275.75","281.00","281.00","275.00","4.73K","-1.78%"
"Mar 07, 1994","280.75","279.00","281.00","278.75","4.28K","0.90%"
"Mar 04, 1994","278.25","278.75","279.50","277.75","4.52K","-0.18%"
"Mar 03, 1994","278.75","282.75","282.75","276.00","8.58K","-1.68%"
"Mar 02, 1994","283.50","284.25","285.75","283.00","8.99K","-0.44%"
"Mar 01, 1994","284.75","285.00","286.00","283.50","13.19K","-0.26%"
"Feb 28, 1994","285.50","283.50","286.00","283.00","17.56K","0.44%"
"Feb 25, 1994","284.25","285.00","285.75","283.25","35.10K","-0.87%"
"Feb 24, 1994","286.75","287.50","290.25","286.25","28.07K","-0.35%"
"Feb 23, 1994","287.75","287.75","290.25","287.50","20.26K","-0.43%"
"Feb 22, 1994","289.00","287.00","289.50","284.50","21.47K","0.26%"
"Feb 18, 1994","288.25","287.50","289.75","287.50","18.00K","0.00%"
"Feb 17, 1994","288.25","294.50","295.00","288.00","19.73K","-2.04%"
"Feb 16, 1994","294.25","293.00","294.75","292.75","11.99K","0.26%"
"Feb 15, 1994","293.50","296.50","296.75","293.25","14.12K","-1.51%"
"Feb 14, 1994","298.00","298.50","299.00","296.25","21.67K","-0.08%"
"Feb 11, 1994","298.25","295.75","298.50","295.00","22.30K","1.10%"
"Feb 10, 1994","295.00","295.50","296.00","293.50","18.80K","-0.17%"
"Feb 09, 1994","295.50","290.75","295.75","290.75","22.04K","1.37%"
"Feb 08, 1994","291.50","291.50","292.25","290.75","17.92K","0.00%"
"Feb 07, 1994","291.50","287.50","292.00","287.25","21.03K","1.04%"
"Feb 04, 1994","288.50","290.00","290.50","288.25","18.12K","-0.86%"
"Feb 03, 1994","291.00","292.50","293.75","290.75","17.19K","-0.43%"
"Feb 02, 1994","292.25","289.75","292.50","287.75","26.01K","0.60%"
"Feb 01, 1994","290.50","291.00","292.25","289.50","20.77K","0.09%"
"Jan 31, 1994","290.25","289.25","290.50","287.50","32.69K","0.09%"
"Jan 28, 1994","290.00","293.50","294.25","289.50","37.48K","-1.69%"
"Jan 27, 1994","295.00","299.75","300.00","294.50","27.23K","-1.50%"
"Jan 26, 1994","299.50","300.00","300.25","299.00","18.71K","0.00%"
"Jan 25, 1994","299.50","301.00","301.25","298.00","23.01K","-0.33%"
"Jan 24, 1994","300.50","296.50","301.25","296.50","22.73K","0.92%"
"Jan 21, 1994","297.75","295.75","298.25","294.75","20.47K","0.00%"
"Jan 20, 1994","297.75","295.00","298.00","293.50","36.06K","0.76%"
"Jan 19, 1994","295.50","298.00","300.00","295.25","50.66K","-1.91%"
"Jan 18, 1994","301.25","307.75","308.00","300.75","45.79K","-1.95%"
"Jan 17, 1994","307.25","309.50","310.00","306.00","26.46K","-0.89%"
"Jan 14, 1994","310.00","308.75","310.75","308.25","18.75K","0.00%"
"Jan 13, 1994","310.00","310.00","311.75","307.50","42.48K","1.72%"
"Jan 12, 1994","304.75","305.50","306.00","304.50","22.47K","-0.41%"
"Jan 11, 1994","306.00","303.25","306.50","303.25","29.87K","0.74%"
"Jan 10, 1994","303.75","307.50","307.75","303.00","36.63K","-1.70%"
"Jan 07, 1994","309.00","307.50","309.25","307.25","20.71K","0.16%"
"Jan 06, 1994","308.50","307.50","309.75","306.50","42.49K","0.98%"
"Jan 05, 1994","305.50","305.25","306.00","304.25","33.11K","-0.24%"
"Jan 04, 1994","306.25","306.25","308.50","305.75","32.77K","-0.16%"
"Jan 03, 1994","306.75","304.75","307.00","303.50","32.90K","0.25%"
